Line,Group,GEBV_Brix,GEBV_Axis_length,GEBV_Immature_fruit_external_color_L,GEBV_External_immature_fruit_color_green,GEBV_Fruit_external_color_a,GEBV_Fruit_fasciation,GEBV_Fruit_maximum_length,GEBV_Fruit_maximum_width,GEBV_Fruit_pungency,GEBV_Fruit_shape_index,GEBV_Fruit_weight,GEBV_Locule_number,GEBV_Total_plant_height,GEBV_Pericarp_thickness,GEBV_Total_fruit_weight,GEBV_Total_fruit_number
GPC002430,Core,-1.82745564631001,-3.124076422097,-7.16585989021923,0.202290436343799,-10.594112939956,0.952720251745281,0.343499515848155,5.1960595135097,-0.995972219424275,-3.50782874571429,124.547757019962,0.964453530361786,-10.3009700550784,3.55173749351501,426.556019965575,-35.575100787684804
GPC002470,Core,-0.226523393387054,0.1293582212669,0.345997778038635,0.013817474525964,-2.32433078979755,-0.0851457924921901,-2.32548684320684,0.616750265066049,-0.190273224123177,-0.708855345428762,23.2917740437347,-0.00473499437624069,0.71233369966342,0.598721241222612,-21.1899755806615,25.3156909920176
GPC002590,Core,-0.855270145263911,0.466005579283349,-1.06759419301584,-0.020310801677059,-3.92901491422093,0.0254010569226199,0.236752476454131,1.07028201936806,-0.397081471422739,-0.707494055032475,32.1339456937181,0.0431441182912954,2.25156882752075,0.965759762783135,65.9420695943148,9.53756799980758
GPC002630,Core,-1.07883219518736,0.607828813639262,-1.14642445569262,-0.129949851751714,-5.88221165115707,0.321618395282272,1.34214641990263,1.92749799870529,-0.572902220891019,-1.19404273697507,48.1707501607432,0.176513510839615,0.442662136013773,1.47195211104407,146.997383736001,-4.82102064012951
GPC002650,Core,-2.01082746922137,-4.06489486686106,-6.94261177176732,0.158196638133558,-9.94966862866081,0.890852585381694,-0.0771444940954209,5.22654151388211,-0.975662460614065,-3.70077906333995,123.926243388154,0.861880808180735,-11.6908632253046,3.62307837149841,439.696429334505,-35.8726926669626
GPC002680,Core,-0.346484334481839,0.752346030568105,2.4260052016947,-0.106206443046531,0.263248917649224,-0.444706655786919,-2.5549867884051,-0.383268548527036,-0.00165169551693568,-0.15210408077202,-0.451093653028317,-0.261598231929145,5.42903717670033,0.115545169859268,-109.172945637019,30.7761629257605
GPC002710,Core,-0.36759267650228,-0.574048441726711,4.67335325406749,-0.343509380608,-0.939568150431038,-0.342520035022835,-3.1041909310001,-0.268469860102903,-0.00771631527346462,-0.655351561315261,5.1582620348377,-0.0728618175715033,-1.6562060032111,-0.107158363671154,-105.561625961175,46.8159824453739
GPC002770,Core,-0.83214821801815,-1.62746051633174,0.702305452795229,-0.147578497548602,-3.16696983843644,0.0932653532503758,1.3569757809456,1.36894660574875,-0.413245315656736,-1.03856689986777,39.6143627428605,0.103910851279455,-1.565309430412,1.14229446505884,129.319692847741,4.12653703513705
GPC002790,Core,-0.789505504718675,0.32016941105093,0.446170189469257,-0.100090829540315,-3.36668995789407,0.0848917758680157,1.70808790726853,0.871698293095179,-0.394291709491047,-0.413399142234124,22.730162133284,-0.0789669553373086,4.57143182369824,0.74852896526244606,61.8940274951115,-1.24173566545565
GPC002850,Core,0.166677229476885,-0.273102136676948,-2.38508847647634,0.142732751221365,-1.80019522167905,-0.0398949217275051,-1.12882015605202,0.192201431493671,-0.185156978588043,-0.572515681304358,11.1196282783992,-0.10098844717356,0.300815265861685,0.314164034307472,-60.9108184658411,12.5512921899379
